lat,lon,distance_km,v_zone
49.5751918918919,18.074295569389967,31.582,False
49.5751918918919,18.095181600147825,29.815,False
49.5751918918919,18.116067630905686,29.501,False
49.5751918918919,18.136953661663547,29.16,False
49.5751918918919,18.157839692421405,25.529,False
49.5751918918919,18.178725723179266,23.647,False
49.5751918918919,18.199611753937123,22.482,False
49.5751918918919,18.220497784694984,20.87,False
49.5751918918919,18.241383815452842,18.763,True
49.5751918918919,18.262269846210703,17.882,True
49.5751918918919,18.283155876968564,19.659,True
49.5751918918919,18.304041907726422,18.645,True
49.5751918918919,18.324927938484283,16.299,True
49.5751918918919,18.34581396924214,17.518,True
49.5751918918919,18.3667,15.586,True
49.5751918918919,18.387586030757863,16.377,True
49.5751918918919,18.40847206151572,15.917,True
49.5751918918919,18.42935809227358,19.222,True
49.5751918918919,18.45024412303144,20.434,False
49.5751918918919,18.4711301537893,18.079,True
49.5751918918919,18.49201618454716,18.293,True
49.5751918918919,18.51290221530502,18.123,True
49.5751918918919,18.53378824606288,19.027,True
49.5751918918919,18.554674276820737,21.835,False
49.5751918918919,18.5755603075786,25.732,False
49.5751918918919,18.596446338336456,23.416,False
49.5751918918919,18.617332369094317,27.546,False
49.5751918918919,18.638218399852178,47.236,False
49.5751918918919,18.659104430610036,44.31,False
49.5751918918919,18.679990461367897,42.963,False
49.5751918918919,18.700876492125754,39.768,False
49.588705405405406,18.011637477116388,30.54,False
49.588705405405406,18.03252350787425,31.191,False
49.588705405405406,18.053409538632106,32.863,False
49.588705405405406,18.074295569389967,29.63,False
49.588705405405406,18.095181600147825,29.256,False
49.588705405405406,18.116067630905686,27.855,False
49.588705405405406,18.136953661663547,27.15,False
49.588705405405406,18.157839692421405,27.886,False
49.588705405405406,18.178725723179266,26.956,False
49.588705405405406,18.199611753937123,21.866,False
49.588705405405406,18.220497784694984,23.015,False
49.588705405405406,18.241383815452842,16.947,True
49.588705405405406,18.262269846210703,16.614,True
49.588705405405406,18.283155876968564,18.98,True
49.588705405405406,18.304041907726422,18.441,True
49.588705405405406,18.324927938484283,18.273,True
49.588705405405406,18.34581396924214,13.052,True
49.588705405405406,18.3667,14.158,True
49.588705405405406,18.387586030757863,13.601,True
49.588705405405406,18.40847206151572,14.761,True
49.588705405405406,18.42935809227358,16.39,True
49.588705405405406,18.45024412303144,19.5,True
49.588705405405406,18.4711301537893,17.108,True
49.588705405405406,18.49201618454716,17.425,True
49.588705405405406,18.51290221530502,20.961,False
49.588705405405406,18.53378824606288,17.685,True
49.588705405405406,18.554674276820737,20.839,False
49.588705405405406,18.5755603075786,25.583,False
49.588705405405406,18.596446338336456,23.737,False
49.588705405405406,18.617332369094317,38.387,False
49.588705405405406,18.638218399852178,38.561,False
49.588705405405406,18.659104430610036,44.851,False
49.588705405405406,18.679990461367897,37.139,False
49.588705405405406,18.700876492125754,41.166,False
49.588705405405406,18.721762522883616,39.199,False
49.60221891891892,18.011637477116388,28.876,False
49.60221891891892,18.03252350787425,28.88,False
49.60221891891892,18.053409538632106,30.966,False
49.60221891891892,18.074295569389967,27.611,False
49.60221891891892,18.095181600147825,26.104,False
49.60221891891892,18.116067630905686,24.567,False
49.60221891891892,18.136953661663547,25.322,False
49.60221891891892,18.157839692421405,26.525,False
49.60221891891892,18.178725723179266,25.481,False
49.60221891891892,18.199611753937123,19.529,True
49.60221891891892,18.220497784694984,19.839,True
49.60221891891892,18.241383815452842,15.779,True
49.60221891891892,18.262269846210703,15.124,True
49.60221891891892,18.283155876968564,18.142,True
49.60221891891892,18.304041907726422,16.231,True
49.60221891891892,18.324927938484283,15.092,True
49.60221891891892,18.34581396924214,12.593,True
49.60221891891892,18.3667,10.642,True
49.60221891891892,18.387586030757863,12.303,True
49.60221891891892,18.40847206151572,14.6,True
49.60221891891892,18.42935809227358,15.279,True
49.60221891891892,18.45024412303144,15.059,True
49.60221891891892,18.4711301537893,13.789,True
49.60221891891892,18.49201618454716,14.574,True
49.60221891891892,18.51290221530502,15.539,True
49.60221891891892,18.53378824606288,17.256,True
49.60221891891892,18.554674276820737,18.937,True
49.60221891891892,18.5755603075786,27.452,False
49.60221891891892,18.596446338336456,27.703,False
49.60221891891892,18.617332369094317,33.855,False
49.60221891891892,18.638218399852178,33.559,False
49.60221891891892,18.659104430610036,33.094,False
49.60221891891892,18.679990461367897,35.948,False
49.60221891891892,18.700876492125754,34.271,False
49.60221891891892,18.721762522883616,35.93,False
49.61573243243244,18.011637477116388,30.762,False
49.61573243243244,18.03252350787425,31.688,False
49.61573243243244,18.053409538632106,25.923,False
49.61573243243244,18.074295569389967,24.892,False
49.61573243243244,18.095181600147825,24.311,False
49.61573243243244,18.116067630905686,23.223,False
49.61573243243244,18.136953661663547,23.125,False
49.61573243243244,18.157839692421405,23.309,False
49.61573243243244,18.178725723179266,20.377,False
49.61573243243244,18.199611753937123,18.948,True
49.61573243243244,18.220497784694984,17.073,True
49.61573243243244,18.241383815452842,17.838,True
49.61573243243244,18.262269846210703,13.659,True
49.61573243243244,18.283155876968564,13.118,True
49.61573243243244,18.304041907726422,12.15,True
49.61573243243244,18.324927938484283,12.081,True
49.61573243243244,18.34581396924214,13.024,True
49.61573243243244,18.3667,9.143,True
49.61573243243244,18.387586030757863,10.088,True
49.61573243243244,18.40847206151572,11.107,True
49.61573243243244,18.42935809227358,13.031,True
49.61573243243244,18.45024412303144,12.619,True
