scenario,trial,month,monthly_pl_kc
optimisticky,301,10,1695.06
optimisticky,301,11,1018.01
optimisticky,301,12,823.74
optimisticky,302,1,29.21
optimisticky,302,2,252.37
optimisticky,302,3,630.7
optimisticky,302,4,288.42
optimisticky,302,5,748.82
optimisticky,302,6,964.96
optimisticky,302,7,909.84
optimisticky,302,8,121.95
optimisticky,302,9,1025.53
optimisticky,302,10,2532.05
optimisticky,302,11,571.55
optimisticky,302,12,2301.35
optimisticky,303,1,-388.91
optimisticky,303,2,172.22
optimisticky,303,3,622.13
optimisticky,303,4,829.91
optimisticky,303,5,303.04
optimisticky,303,6,977.34
optimisticky,303,7,431.28
optimisticky,303,8,1587.98
optimisticky,303,9,1214.9
optimisticky,303,10,1419.22
optimisticky,303,11,1540.72
optimisticky,303,12,1028.39
optimisticky,304,1,1.36
optimisticky,304,2,-652.68
optimisticky,304,3,451.23
optimisticky,304,4,476.18
optimisticky,304,5,246.55
optimisticky,304,6,1695.07
optimisticky,304,7,1690.97
optimisticky,304,8,1442.96
optimisticky,304,9,1290.27
optimisticky,304,10,961.18
optimisticky,304,11,1982.9
optimisticky,304,12,1750.17
optimisticky,305,1,-386.03
optimisticky,305,2,-31.98
optimisticky,305,3,316.19
optimisticky,305,4,938.37
optimisticky,305,5,1069.77
optimisticky,305,6,1024.34
optimisticky,305,7,1038.23
optimisticky,305,8,1999.35
optimisticky,305,9,1670.66
optimisticky,305,10,1686.19
optimisticky,305,11,2145.39
optimisticky,305,12,1501.55
optimisticky,306,1,380.38
optimisticky,306,2,-296.2
optimisticky,306,3,868.36
optimisticky,306,4,797.83
optimisticky,306,5,1350.86
optimisticky,306,6,1329.98
optimisticky,306,7,1268.43
optimisticky,306,8,815.62
optimisticky,306,9,414.86
optimisticky,306,10,637.46
optimisticky,306,11,1127.97
optimisticky,306,12,2091.29
optimisticky,307,1,-360.55
optimisticky,307,2,146.92
optimisticky,307,3,512.3
optimisticky,307,4,791.33
optimisticky,307,5,556.26
optimisticky,307,6,275.85
optimisticky,307,7,952.41
optimisticky,307,8,967.3
optimisticky,307,9,1676.03
optimisticky,307,10,1320.93
optimisticky,307,11,579.9
optimisticky,307,12,1415.41
optimisticky,308,1,-495.56
optimisticky,308,2,-131.05
optimisticky,308,3,268.73
optimisticky,308,4,248.26
optimisticky,308,5,858.71
optimisticky,308,6,1210.96
optimisticky,308,7,965.56
optimisticky,308,8,1126.51
optimisticky,308,9,1160.41
optimisticky,308,10,883.91
optimisticky,308,11,894.29
optimisticky,308,12,1315.15
optimisticky,309,1,-416.39
optimisticky,309,2,75.95
optimisticky,309,3,918.51
optimisticky,309,4,-319.0
optimisticky,309,5,709.87
optimisticky,309,6,1379.11
optimisticky,309,7,1764.42
optimisticky,309,8,1598.7
optimisticky,309,9,2409.38
optimisticky,309,10,1491.12
optimisticky,309,11,1298.54
optimisticky,309,12,2413.52
optimisticky,310,1,-133.12
optimisticky,310,2,418.7
optimisticky,310,3,583.89
optimisticky,310,4,77.3
optimisticky,310,5,601.96
optimisticky,310,6,1348.63
optimisticky,310,7,821.32
optimisticky,310,8,633.3
optimisticky,310,9,1636.4
optimisticky,310,10,1065.33
optimisticky,310,11,1399.02
optimisticky,310,12,1293.39
optimisticky,311,1,-311.56
optimisticky,311,2,-174.71
optimisticky,311,3,540.45
optimisticky,311,4,223.36
optimisticky,311,5,1047.64
optimisticky,311,6,244.44
optimisticky,311,7,713.7
optimisticky,311,8,1806.59
optimisticky,311,9,2466.9
optimisticky,311,10,834.05
optimisticky,311,11,1109.64
optimisticky,311,12,2814.84
optimisticky,312,1,-253.92
optimisticky,312,2,427.4
optimisticky,312,3,365.88
optimisticky,312,4,-128.89
optimisticky,312,5,164.19
optimisticky,312,6,1318.15
optimisticky,312,7,1057.4
optimisticky,312,8,1381.72
optimisticky,312,9,1665.48
optimisticky,312,10,691.29
optimisticky,312,11,2043.17
optimisticky,312,12,1734.89
optimisticky,313,1,-211.03
optimisticky,313,2,463.06
optimisticky,313,3,257.4
optimisticky,313,4,344.12
optimisticky,313,5,781.55
optimisticky,313,6,1757.7
optimisticky,313,7,1165.11
optimisticky,313,8,791.55
optimisticky,313,9,1567.98
optimisticky,313,10,505.09
optimisticky,313,11,1767.5
optimisticky,313,12,1122.35
optimisticky,314,1,-220.69
optimisticky,314,2,45.83
optimisticky,314,3,32.46
optimisticky,314,4,21.58
optimisticky,314,5,232.04
optimisticky,314,6,1992.27
optimisticky,314,7,1243.0
optimisticky,314,8,286.87
optimisticky,314,9,931.2
optimisticky,314,10,1129.85
optimisticky,314,11,1040.84
optimisticky,314,12,1684.22
optimisticky,315,1,-337.38
optimisticky,315,2,369.94
optimisticky,315,3,588.77
optimisticky,315,4,38.19
optimisticky,315,5,706.13
optimisticky,315,6,1282.74
optimisticky,315,7,1171.28
optimisticky,315,8,1852.74
optimisticky,315,9,1102.01
optimisticky,315,10,1239.41
optimisticky,315,11,1243.82
optimisticky,315,12,2009.46
optimisticky,316,1,-359.22
optimisticky,316,2,656.36
optimisticky,316,3,780.45
optimisticky,316,4,1634.17
optimisticky,316,5,731.69
optimisticky,316,6,1279.26
optimisticky,316,7,1452.33
optimisticky,316,8,868.11
optimisticky,316,9,2099.06
optimisticky,316,10,1295.87
optimisticky,316,11,458.14
optimisticky,316,12,1012.26
optimisticky,317,1,-384.11
optimisticky,317,2,568.43
optimisticky,317,3,83.61
optimisticky,317,4,-475.75
optimisticky,317,5,391.7
optimisticky,317,6,1299.23
optimisticky,317,7,913.96
optimisticky,317,8,1417.52
optimisticky,317,9,1861.35
optimisticky,317,10,206.96
optimisticky,317,11,1064.1
optimisticky,317,12,1802.12
optimisticky,318,1,141.56
optimisticky,318,2,449.01
optimisticky,318,3,178.46
optimisticky,318,4,952.2
optimisticky,318,5,654.85
optimisticky,318,6,1145.5
optimisticky,318,7,1313.9
optimisticky,318,8,970.1
optimisticky,318,9,991.05
optimisticky,318,10,1169.61
optimisticky,318,11,1345.55
optimisticky,318,12,2036.72
optimisticky,319,1,-364.6
optimisticky,319,2,489.09
optimisticky,319,3,1426.9
optimisticky,319,4,855.91
optimisticky,319,5,1265.88
optimisticky,319,6,1518.79
optimisticky,319,7,992.32
optimisticky,319,8,786.52
optimisticky,319,9,1233.23
optimisticky,319,10,892.16
optimisticky,319,11,1411.76
optimisticky,319,12,1305.21
optimisticky,320,1,-430.03
optimisticky,320,2,124.51
optimisticky,320,3,581.81
optimisticky,320,4,169.36
optimisticky,320,5,365.6
optimisticky,320,6,980.3
optimisticky,320,7,1136.53
optimisticky,320,8,741.1
optimisticky,320,9,2336.24
optimisticky,320,10,870.5
optimisticky,320,11,957.66
optimisticky,320,12,761.37
optimisticky,321,1,-753.89
optimisticky,321,2,-51.76
optimisticky,321,3,489.17
optimisticky,321,4,583.53
optimisticky,321,5,522.5
optimisticky,321,6,1330.16
optimisticky,321,7,759.02
optimisticky,321,8,1293.04
optimisticky,321,9,1301.87
optimisticky,321,10,1056.27
optimisticky,321,11,1525.02
optimisticky,321,12,1319.37
optimisticky,322,1,431.11
optimisticky,322,2,-30.54
optimisticky,322,3,1140.03
optimisticky,322,4,1064.35
optimisticky,322,5,455.4
optimisticky,322,6,1999.86
optimisticky,322,7,-77.77
optimisticky,322,8,1291.32
optimisticky,322,9,1416.47
optimisticky,322,10,997.66
optimisticky,322,11,1629.6
optimisticky,322,12,2023.41
optimisticky,323,1,-641.79
optimisticky,323,2,-289.9
optimisticky,323,3,321.4
optimisticky,323,4,497.68
optimisticky,323,5,1000.97
optimisticky,323,6,1783.34
optimisticky,323,7,2074.57
optimisticky,323,8,843.11
optimisticky,323,9,1247.65
optimisticky,323,10,1288.5
optimisticky,323,11,383.16
optimisticky,323,12,1745.6
optimisticky,324,1,236.99
optimisticky,324,2,559.26
optimisticky,324,3,396.17
optimisticky,324,4,631.47
optimisticky,324,5,267.03
optimisticky,324,6,917.69
optimisticky,324,7,926.07
optimisticky,324,8,906.63
optimisticky,324,9,1758.27
optimisticky,324,10,1192.64
optimisticky,324,11,1359.94
optimisticky,324,12,2391.58
optimisticky,325,1,-536.47
optimisticky,325,2,25.0
optimisticky,325,3,150.79
optimisticky,325,4,259.33
optimisticky,325,5,454.98
optimisticky,325,6,848.79
optimisticky,325,7,843.83
optimisticky,325,8,849.36
optimisticky,325,9,1723.08
optimisticky,325,10,497.29
optimisticky,325,11,1379.17
optimisticky,325,12,1596.64
optimisticky,326,1,-753.5
optimisticky,326,2,-419.26
optimisticky,326,3,65.35
optimisticky,326,4,-56.69
optimisticky,326,5,491.92
optimisticky,326,6,2021.44
optimisticky,326,7,1743.31
optimisticky,326,8,1112.95
optimisticky,326,9,1675.75
optimisticky,326,10,2033.32
optimisticky,326,11,1326.51
optimisticky,326,12,1326.14
optimisticky,327,1,-310.62
optimisticky,327,2,-174.73
optimisticky,327,3,1061.03
optimisticky,327,4,847.17
optimisticky,327,5,747.04
optimisticky,327,6,1875.27
optimisticky,327,7,584.66
optimisticky,327,8,1028.9
optimisticky,327,9,1567.94
optimisticky,327,10,1185.73
optimisticky,327,11,1198.0
optimisticky,327,12,1253.11
optimisticky,328,1,-511.76
optimisticky,328,2,184.08
optimisticky,328,3,1160.07
optimisticky,328,4,58.86
optimisticky,328,5,320.71
optimisticky,328,6,1603.93
optimisticky,328,7,1368.72
optimisticky,328,8,1315.27
optimisticky,328,9,1631.69
optimisticky,328,10,1199.39
optimisticky,328,11,1296.96
optimisticky,328,12,1058.16
optimisticky,329,1,-435.32
optimisticky,329,2,234.69
optimisticky,329,3,839.48
optimisticky,329,4,283.5
optimisticky,329,5,1168.4
optimisticky,329,6,671.49
optimisticky,329,7,646.36
optimisticky,329,8,715.54
optimisticky,329,9,1819.38
optimisticky,329,10,1284.64
optimisticky,329,11,964.66
optimisticky,329,12,1712.94
optimisticky,330,1,27.04
optimisticky,330,2,546.94
optimisticky,330,3,691.65
optimisticky,330,4,47.58
optimisticky,330,5,756.19
optimisticky,330,6,1216.78
optimisticky,330,7,1453.24
optimisticky,330,8,1378.55
optimisticky,330,9,2544.67
optimisticky,330,10,92.83
optimisticky,330,11,1535.49
optimisticky,330,12,1470.16
optimisticky,331,1,-286.93
optimisticky,331,2,158.54
optimisticky,331,3,236.42
optimisticky,331,4,190.3
optimisticky,331,5,646.12
optimisticky,331,6,1064.68
optimisticky,331,7,1041.46
optimisticky,331,8,756.99
optimisticky,331,9,1393.41
optimisticky,331,10,1251.74
optimisticky,331,11,1031.79
optimisticky,331,12,1515.06
optimisticky,332,1,-596.87
optimisticky,332,2,-30.06
optimisticky,332,3,238.12
optimisticky,332,4,245.22
optimisticky,332,5,415.92
optimisticky,332,6,1706.45
optimisticky,332,7,1234.43
optimisticky,332,8,1538.74
optimisticky,332,9,1661.3
optimisticky,332,10,1030.29
optimisticky,332,11,1695.88
optimisticky,332,12,1238.82
optimisticky,333,1,-64.69
optimisticky,333,2,-167.48
optimisticky,333,3,223.77
optimisticky,333,4,79.69
optimisticky,333,5,630.66
optimisticky,333,6,2073.4
optimisticky,333,7,1198.24
optimisticky,333,8,1985.87
optimisticky,333,9,1842.53
optimisticky,333,10,593.91
optimisticky,333,11,1479.59
optimisticky,333,12,1224.06
optimisticky,334,1,-445.37
optimisticky,334,2,197.09
optimisticky,334,3,256.3
optimisticky,334,4,-54.31
optimisticky,334,5,208.15
optimisticky,334,6,1535.24
optimisticky,334,7,563.9
optimisticky,334,8,1208.77
optimisticky,334,9,1902.36
optimisticky,334,10,580.25
optimisticky,334,11,1062.62
optimisticky,334,12,1961.87
optimisticky,335,1,-700.86
optimisticky,335,2,-476.8
optimisticky,335,3,828.42
optimisticky,335,4,-10.16
optimisticky,335,5,1505.15
optimisticky,335,6,1383.66
optimisticky,335,7,1476.59
optimisticky,335,8,746.31
optimisticky,335,9,2827.55
optimisticky,335,10,1559.4
optimisticky,335,11,1256.86
optimisticky,335,12,702.63
optimisticky,336,1,-172.82
optimisticky,336,2,-126.51
optimisticky,336,3,-87.25
optimisticky,336,4,907.08
optimisticky,336,5,1370.93
optimisticky,336,6,1044.31
optimisticky,336,7,1425.41
optimisticky,336,8,764.23
optimisticky,336,9,1722.01
optimisticky,336,10,1843.64
optimisticky,336,11,2025.69
optimisticky,336,12,1884.84
optimisticky,337,1,-235.73
optimisticky,337,2,-434.0
optimisticky,337,3,1029.97
optimisticky,337,4,849.11
optimisticky,337,5,310.39
optimisticky,337,6,2258.19
optimisticky,337,7,910.21
optimisticky,337,8,1838.71
optimisticky,337,9,1447.14
optimisticky,337,10,2047.34
optimisticky,337,11,636.92
optimisticky,337,12,1264.1
optimisticky,338,1,-265.04
optimisticky,338,2,-149.14
optimisticky,338,3,255.95
optimisticky,338,4,239.92
optimisticky,338,5,404.36
optimisticky,338,6,2073.83
optimisticky,338,7,1444.59
optimisticky,338,8,351.87
optimisticky,338,9,2134.51
optimisticky,338,10,1579.81
optimisticky,338,11,843.13
optimisticky,338,12,1365.64
optimisticky,339,1,-599.85
optimisticky,339,2,49.32
optimisticky,339,3,176.3
optimisticky,339,4,658.49
optimisticky,339,5,1133.3
optimisticky,339,6,1404.26
optimisticky,339,7,1148.52
optimisticky,339,8,458.39
optimisticky,339,9,910.85
optimisticky,339,10,1780.13
optimisticky,339,11,1806.63
optimisticky,339,12,1667.53
optimisticky,340,1,-270.63
optimisticky,340,2,496.18
optimisticky,340,3,1240.52
optimisticky,340,4,439.88
optimisticky,340,5,929.59
optimisticky,340,6,1692.78
optimisticky,340,7,1441.14
optimisticky,340,8,1316.65
optimisticky,340,9,1836.07
optimisticky,340,10,812.98
optimisticky,340,11,586.19
optimisticky,340,12,1717.38
optimisticky,341,1,-347.18
optimisticky,341,2,-88.49
optimisticky,341,3,1105.04
optimisticky,341,4,560.81
optimisticky,341,5,934.11
optimisticky,341,6,2482.22
optimisticky,341,7,1719.03
optimisticky,341,8,137.94
optimisticky,341,9,1689.71
optimisticky,341,10,2489.86
optimisticky,341,11,1332.2
optimisticky,341,12,1850.02
optimisticky,342,1,-76.9
optimisticky,342,2,-420.59
optimisticky,342,3,969.93
optimisticky,342,4,119.97
optimisticky,342,5,-98.12
optimisticky,342,6,1724.65
optimisticky,342,7,713.17
optimisticky,342,8,1559.85
optimisticky,342,9,2894.62
optimisticky,342,10,1293.54
optimisticky,342,11,1139.53
optimisticky,342,12,1521.68
optimisticky,343,1,81.42
optimisticky,343,2,464.97
optimisticky,343,3,747.56
optimisticky,343,4,721.56
optimisticky,343,5,483.29
optimisticky,343,6,1573.56
optimisticky,343,7,87.22
optimisticky,343,8,1654.38
optimisticky,343,9,1537.83
optimisticky,343,10,940.12
optimisticky,343,11,880.32
optimisticky,343,12,1825.61
optimisticky,344,1,-494.62
optimisticky,344,2,6.64
optimisticky,344,3,838.41
optimisticky,344,4,463.87
optimisticky,344,5,299.04
optimisticky,344,6,837.48
optimisticky,344,7,319.88
optimisticky,344,8,639.27
optimisticky,344,9,1285.9
optimisticky,344,10,1690.81
optimisticky,344,11,1042.25
optimisticky,344,12,1719.45
optimisticky,345,1,-327.62
optimisticky,345,2,-19.07
optimisticky,345,3,857.01
optimisticky,345,4,1097.76
optimisticky,345,5,665.61
optimisticky,345,6,1522.06
optimisticky,345,7,955.12
optimisticky,345,8,-33.16
optimisticky,345,9,2437.72
optimisticky,345,10,1034.48
optimisticky,345,11,1563.16
optimisticky,345,12,1356.97
optimisticky,346,1,-322.49
optimisticky,346,2,469.37
optimisticky,346,3,1473.57
optimisticky,346,4,-92.21
optimisticky,346,5,562.28
optimisticky,346,6,1121.82
optimisticky,346,7,901.95
optimisticky,346,8,999.85
optimisticky,346,9,1746.18
optimisticky,346,10,866.16
optimisticky,346,11,1098.62
optimisticky,346,12,1373.53
optimisticky,347,1,-275.97
optimisticky,347,2,2.72
optimisticky,347,3,325.69
optimisticky,347,4,-196.97
optimisticky,347,5,601.0
optimisticky,347,6,1529.81
optimisticky,347,7,1489.82
optimisticky,347,8,2522.76
optimisticky,347,9,1207.23
optimisticky,347,10,599.45
optimisticky,347,11,1373.78
optimisticky,347,12,1120.55
optimisticky,348,1,-564.89
optimisticky,348,2,300.03
optimisticky,348,3,329.68
optimisticky,348,4,1366.09
optimisticky,348,5,912.64
optimisticky,348,6,801.67
optimisticky,348,7,1676.67
optimisticky,348,8,1119.35
optimisticky,348,9,1374.59
optimisticky,348,10,912.4
optimisticky,348,11,1066.62
optimisticky,348,12,2743.88
optimisticky,349,1,-200.07
optimisticky,349,2,-44.75
optimisticky,349,3,536.28
optimisticky,349,4,741.34
optimisticky,349,5,987.98
optimisticky,349,6,994.46
optimisticky,349,7,763.27
optimisticky,349,8,989.33
optimisticky,349,9,2202.01
optimisticky,349,10,1276.19
optimisticky,349,11,2079.96
optimisticky,349,12,1416.51
optimisticky,350,1,-34.84
optimisticky,350,2,-212.14
optimisticky,350,3,304.45
optimisticky,350,4,559.24
optimisticky,350,5,651.73
optimisticky,350,6,1292.97
optimisticky,350,7,737.36
optimisticky,350,8,1207.05
optimisticky,350,9,1765.8
optimisticky,350,10,1051.52
optimisticky,350,11,1232.36
optimisticky,350,12,1857.97
optimisticky,351,1,-29.72
optimisticky,351,2,-97.11
optimisticky,351,3,214.93
optimisticky,351,4,141.56
optimisticky,351,5,-15.22
optimisticky,351,6,2570.4
optimisticky,351,7,993.41
optimisticky,351,8,1000.49
optimisticky,351,9,904.43
optimisticky,351,10,1009.14
optimisticky,351,11,375.54
optimisticky,351,12,1198.96
optimisticky,352,1,-182.41
optimisticky,352,2,1222.4
optimisticky,352,3,690.35
optimisticky,352,4,1819.99
optimisticky,352,5,436.0
optimisticky,352,6,1177.86
optimisticky,352,7,1009.6
optimisticky,352,8,917.46
optimisticky,352,9,1371.76
optimisticky,352,10,1474.09
optimisticky,352,11,305.44
optimisticky,352,12,1196.63
optimisticky,353,1,-100.54
optimisticky,353,2,475.4
optimisticky,353,3,-633.58
optimisticky,353,4,550.07
optimisticky,353,5,1018.51
optimisticky,353,6,1229.19
optimisticky,353,7,447.04
optimisticky,353,8,1235.55
optimisticky,353,9,1351.69
optimisticky,353,10,936.02
optimisticky,353,11,1905.07
optimisticky,353,12,1770.91
optimisticky,354,1,-478.79
optimisticky,354,2,-128.29
optimisticky,354,3,299.11
optimisticky,354,4,917.61
optimisticky,354,5,397.53
optimisticky,354,6,1112.15
optimisticky,354,7,775.89
optimisticky,354,8,1938.5
optimisticky,354,9,1735.08
optimisticky,354,10,599.33
optimisticky,354,11,1961.08
optimisticky,354,12,2762.39
optimisticky,355,1,-472.74
optimisticky,355,2,651.35
optimisticky,355,3,572.97
optimisticky,355,4,436.77
optimisticky,355,5,100.49
optimisticky,355,6,580.95
optimisticky,355,7,1144.55
optimisticky,355,8,1269.81
optimisticky,355,9,2661.42
optimisticky,355,10,614.8
optimisticky,355,11,1650.31
optimisticky,355,12,1587.15
optimisticky,356,1,-272.03
optimisticky,356,2,268.07
optimisticky,356,3,907.77
optimisticky,356,4,-38.05
optimisticky,356,5,532.73
optimisticky,356,6,238.82
optimisticky,356,7,697.5
optimisticky,356,8,702.03
optimisticky,356,9,1281.64
optimisticky,356,10,1154.41
optimisticky,356,11,1184.17
optimisticky,356,12,1104.71
optimisticky,357,1,-540.05
optimisticky,357,2,-113.52
optimisticky,357,3,476.57
optimisticky,357,4,84.53
optimisticky,357,5,523.74
optimisticky,357,6,838.02
optimisticky,357,7,619.99
optimisticky,357,8,1005.03
optimisticky,357,9,1650.22
optimisticky,357,10,1111.91
optimisticky,357,11,822.13
optimisticky,357,12,1528.6
optimisticky,358,1,-351.41
optimisticky,358,2,192.85
optimisticky,358,3,340.34
optimisticky,358,4,505.8
optimisticky,358,5,1063.63
optimisticky,358,6,1027.89
optimisticky,358,7,1088.47
optimisticky,358,8,1760.15
optimisticky,358,9,2189.57
optimisticky,358,10,1997.34
optimisticky,358,11,2076.5
optimisticky,358,12,2341.26
optimisticky,359,1,108.88
optimisticky,359,2,27.42
optimisticky,359,3,567.5
optimisticky,359,4,452.27
optimisticky,359,5,467.58
optimisticky,359,6,567.04
optimisticky,359,7,833.02
optimisticky,359,8,396.23
optimisticky,359,9,2456.89
optimisticky,359,10,1423.43
optimisticky,359,11,886.07
optimisticky,359,12,1108.26
optimisticky,360,1,-117.52
optimisticky,360,2,-162.75
optimisticky,360,3,883.02
optimisticky,360,4,27.78
optimisticky,360,5,939.3
optimisticky,360,6,2085.78
optimisticky,360,7,738.16
optimisticky,360,8,1439.25
optimisticky,360,9,1055.26
optimisticky,360,10,616.05
optimisticky,360,11,748.85
optimisticky,360,12,1427.72
optimisticky,361,1,-614.59
optimisticky,361,2,-437.9
optimisticky,361,3,472.77
optimisticky,361,4,1345.86
optimisticky,361,5,876.71
optimisticky,361,6,1655.09
optimisticky,361,7,554.24
optimisticky,361,8,753.02
optimisticky,361,9,1491.27
optimisticky,361,10,1821.04
optimisticky,361,11,950.34
optimisticky,361,12,1656.75
optimisticky,362,1,-666.72
optimisticky,362,2,-103.15
optimisticky,362,3,327.46
optimisticky,362,4,1439.42
optimisticky,362,5,163.36
optimisticky,362,6,2013.19
optimisticky,362,7,1013.98
optimisticky,362,8,1523.03
optimisticky,362,9,987.45
optimisticky,362,10,2147.97
optimisticky,362,11,1022.47
optimisticky,362,12,1433.28
optimisticky,363,1,-39.9
optimisticky,363,2,473.2
optimisticky,363,3,294.15
optimisticky,363,4,438.8
optimisticky,363,5,961.22
optimisticky,363,6,1084.91
optimisticky,363,7,676.03
optimisticky,363,8,1913.15
optimisticky,363,9,1549.62
optimisticky,363,10,640.46
optimisticky,363,11,943.26
optimisticky,363,12,1745.47
optimisticky,364,1,-315.67
optimisticky,364,2,134.96
optimisticky,364,3,595.95
optimisticky,364,4,615.39
optimisticky,364,5,456.03
optimisticky,364,6,1567.32
optimisticky,364,7,1056.65
optimisticky,364,8,1671.65
optimisticky,364,9,1539.91
optimisticky,364,10,1010.0
optimisticky,364,11,1381.23
optimisticky,364,12,1868.99
optimisticky,365,1,-677.63
optimisticky,365,2,337.29
optimisticky,365,3,438.31
optimisticky,365,4,377.78
optimisticky,365,5,692.87
optimisticky,365,6,1565.61
optimisticky,365,7,2266.9
optimisticky,365,8,1253.08
optimisticky,365,9,862.63
optimisticky,365,10,1264.95
optimisticky,365,11,1054.36
optimisticky,365,12,1162.39
optimisticky,366,1,-416.5
optimisticky,366,2,23.84
optimisticky,366,3,604.65
optimisticky,366,4,487.5
optimisticky,366,5,772.58
optimisticky,366,6,1013.21
optimisticky,366,7,627.56
optimisticky,366,8,1045.38
optimisticky,366,9,1163.89
optimisticky,366,10,1152.29
optimisticky,366,11,984.71
optimisticky,366,12,2112.22
optimisticky,367,1,-301.17
optimisticky,367,2,50.08
optimisticky,367,3,573.42
optimisticky,367,4,575.3
optimisticky,367,5,750.65
optimisticky,367,6,1767.22
optimisticky,367,7,149.41
optimisticky,367,8,1305.89
optimisticky,367,9,1391.37
optimisticky,367,10,1711.13
optimisticky,367,11,997.97
optimisticky,367,12,2512.76
optimisticky,368,1,-657.23
optimisticky,368,2,111.75
optimisticky,368,3,-214.25
optimisticky,368,4,1111.73
optimisticky,368,5,16.83
optimisticky,368,6,1186.61
optimisticky,368,7,701.07
optimisticky,368,8,1984.43
optimisticky,368,9,2897.82
optimisticky,368,10,639.97
optimisticky,368,11,1040.73
optimisticky,368,12,2186.77
optimisticky,369,1,44.19
optimisticky,369,2,-1.94
optimisticky,369,3,478.7
optimisticky,369,4,1512.05
optimisticky,369,5,345.05
optimisticky,369,6,407.44
optimisticky,369,7,1455.64
optimisticky,369,8,187.2
optimisticky,369,9,1660.49
optimisticky,369,10,2103.38
optimisticky,369,11,1074.98
optimisticky,369,12,1623.29
optimisticky,370,1,-401.58
optimisticky,370,2,94.08
optimisticky,370,3,1173.88
optimisticky,370,4,493.37
optimisticky,370,5,114.32
optimisticky,370,6,1581.78
optimisticky,370,7,2209.28
optimisticky,370,8,1394.8
optimisticky,370,9,1350.73
optimisticky,370,10,890.74
optimisticky,370,11,1077.65
optimisticky,370,12,3374.23
optimisticky,371,1,-774.57
optimisticky,371,2,-428.21
optimisticky,371,3,396.77
optimisticky,371,4,297.02
optimisticky,371,5,1296.01
optimisticky,371,6,1205.67
optimisticky,371,7,420.81
optimisticky,371,8,1865.7
optimisticky,371,9,771.61
optimisticky,371,10,1245.23
optimisticky,371,11,1088.88
optimisticky,371,12,2441.85
optimisticky,372,1,-578.28
optimisticky,372,2,141.12
optimisticky,372,3,450.7
optimisticky,372,4,550.83
optimisticky,372,5,855.68
optimisticky,372,6,905.53
optimisticky,372,7,1055.13
optimisticky,372,8,1582.94
optimisticky,372,9,1668.69
optimisticky,372,10,1258.45
optimisticky,372,11,1104.21
optimisticky,372,12,2388.1
optimisticky,373,1,-211.27
optimisticky,373,2,242.72
optimisticky,373,3,451.82
optimisticky,373,4,964.95
optimisticky,373,5,648.45
optimisticky,373,6,1153.66
optimisticky,373,7,998.92
optimisticky,373,8,1098.04
optimisticky,373,9,1400.03
optimisticky,373,10,601.67
optimisticky,373,11,1125.71
optimisticky,373,12,1720.74
optimisticky,374,1,-98.78
optimisticky,374,2,-141.3
optimisticky,374,3,354.41
optimisticky,374,4,190.92
optimisticky,374,5,697.76
optimisticky,374,6,1455.54
optimisticky,374,7,1093.5
optimisticky,374,8,809.19
optimisticky,374,9,1293.05
optimisticky,374,10,1247.22
optimisticky,374,11,1481.86
optimisticky,374,12,2162.72
optimisticky,375,1,-265.62
optimisticky,375,2,515.54
optimisticky,375,3,462.11
optimisticky,375,4,-110.62
optimisticky,375,5,669.99
optimisticky,375,6,1931.89
optimisticky,375,7,585.18
optimisticky,375,8,1331.13
optimisticky,375,9,1194.44
optimisticky,375,10,1464.07
optimisticky,375,11,1858.73
optimisticky,375,12,1602.6
optimisticky,376,1,-432.47
optimisticky,376,2,-129.97
optimisticky,376,3,-27.3
optimisticky,376,4,1205.46
optimisticky,376,5,-209.03
optimisticky,376,6,926.88
optimisticky,376,7,1384.52
optimisticky,376,8,1995.77
optimisticky,376,9,1433.29
optimisticky,376,10,1809.87
optimisticky,376,11,1255.19
optimisticky,376,12,1149.15
optimisticky,377,1,-80.99
optimisticky,377,2,-190.02
optimisticky,377,3,370.35
optimisticky,377,4,564.18
optimisticky,377,5,612.4
optimisticky,377,6,1731.77
optimisticky,377,7,997.32
optimisticky,377,8,1917.23
optimisticky,377,9,1949.57
optimisticky,377,10,1078.68
optimisticky,377,11,1265.8
optimisticky,377,12,2077.23
optimisticky,378,1,-188.03
optimisticky,378,2,-7.1
optimisticky,378,3,616.91
optimisticky,378,4,1453.05
optimisticky,378,5,428.95
optimisticky,378,6,1034.4
optimisticky,378,7,1400.96
optimisticky,378,8,970.02
optimisticky,378,9,1293.21
optimisticky,378,10,810.73
optimisticky,378,11,1310.66
optimisticky,378,12,1173.76
optimisticky,379,1,-475.8
optimisticky,379,2,-422.04
optimisticky,379,3,-249.01
optimisticky,379,4,155.04
optimisticky,379,5,647.29
optimisticky,379,6,1380.61
optimisticky,379,7,608.35
optimisticky,379,8,1524.56
optimisticky,379,9,1602.65
optimisticky,379,10,1892.57
optimisticky,379,11,1016.69
optimisticky,379,12,1868.21
optimisticky,380,1,-474.75
optimisticky,380,2,-33.68
optimisticky,380,3,187.31
optimisticky,380,4,963.59
optimisticky,380,5,466.84
optimisticky,380,6,2055.73
optimisticky,380,7,910.74
optimisticky,380,8,1017.58
optimisticky,380,9,823.83
optimisticky,380,10,1349.42
optimisticky,380,11,1175.47
optimisticky,380,12,2456.48
optimisticky,381,1,-256.28
optimisticky,381,2,-241.57
optimisticky,381,3,529.03
optimisticky,381,4,108.48
optimisticky,381,5,1054.86
optimisticky,381,6,1273.33
optimisticky,381,7,1075.97
